CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
"101,001,005,647",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,0 Woodrow Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,410",E,0 Woodrow Ave,"2,124",Address,"151,805",City Worker App,"42.2881, -71.0805","42.2881, -71.0805"
"101,001,005,651",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,7 Boyden St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,410",R1,7 Boyden St,"2,124",Address,"17,919",City Worker App,"42.2881, -71.0812","42.2881, -71.0812"
"101,001,005,654",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Boyden St & Oakhurst St  Dorchester  MA,8,7,4,B3,Mattapan,9,Ward 14,"1,410",,INTERSECTION Boyden St & Oakhurst St,,Intersection,"1,757",City Worker App,"42.2883, -71.0814","42.2883, -71.0814"
"101,001,005,665",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,210 Callender St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",R2,210 Callender St,"2,124",Address,"24,827",City Worker App,"42.2883, -71.0883","42.2883, -71.0883"
"101,001,005,668",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,41 Lucerne St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",R3,41 Lucerne St,"2,124",Address,"87,780",City Worker App,"42.2881, -71.0883","42.2881, -71.0883"
"101,001,005,673",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,41 Lucerne St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",R3,41 Lucerne St,"2,124",Address,"266,766",City Worker App,"42.2881, -71.0883","42.2881, -71.0883"
"101,001,005,678",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,20 Balsam St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",R1,20 Balsam St,"2,124",Address,"8,079",City Worker App,"42.287, -71.0887","42.287, -71.0887"
"101,001,005,688",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,986-998 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",C,986-998 Blue Hill Ave,"2,124",Address,"16,617",City Worker App,"42.29, -71.0893","42.29, -71.0893"
"101,001,005,700",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,8 Irma St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",RL,8 Irma St,"2,124",Address,"78,860",City Worker App,"42.2876, -71.0871","42.2876, -71.0871"
"101,001,005,713",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,27 Irma St  Dorchester  MA  02124,8,7,4,B-3,Mattapan,9,Ward 14,"1,412",,27 Irma St,"2,124",Address,"167,333",City Worker App,"42.3594, -71.0587","42.3594, -71.0587"
"101,001,006,136",1/15/2014 0:00,1/16/2014 0:00,Closed,Case Closed Case Resolved invalid address,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,0 Edgewater Dr  Mattapan  MA  02126,8,8,4,B3,Mattapan,9,Ward 18,"1,804",CL,0 Edgewater Dr,"2,126",Address,"51,193",City Worker App,"42.2668, -71.0948","42.2668, -71.0948"
"101,001,006,153",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Woodhaven St  Mattapan  MA,8,7,5,B3,Mattapan,9,Ward 18,"1,803",,INTERSECTION Blue Hill Ave & Woodhaven St,,Intersection,"1,514",City Worker App,"42.2734, -71.0937","42.2734, -71.0937"
"101,001,006,154",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Woodhaven St  Mattapan  MA,8,7,5,B3,Mattapan,9,Ward 18,"1,803",,INTERSECTION Blue Hill Ave & Woodhaven St,,Intersection,"1,514",City Worker App,"42.2734, -71.0937","42.2734, -71.0937"
"101,001,006,223",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,36 Irma St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",R3,36 Irma St,"2,124",Address,"78,857",City Worker App,"42.2868, -71.0874","42.2868, -71.0874"
"101,001,006,225",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,36 Irma St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,412",R3,36 Irma St,"2,124",Address,"78,857",City Worker App,"42.2868, -71.0874","42.2868, -71.0874"
"101,001,006,371",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,460 Walk Hill St  Dorchester  MA  02124,12,2,4,B3,Mattapan,9,14,"1,408",,460 Walk Hill St,"2,124",Address,"347,212",Employee Generated,"42.3594, -71.0587","42.3594, -71.0587"
"101,001,006,372",1/15/2014 0:00,1/15/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,450 Walk Hill St  Dorchester  MA  02124,12,2,4,B3,Mattapan,9,Ward 14,"1,408",E,450 Walk Hill St,"2,124",Address,"326,280",Employee Generated,"42.2847, -71.101","42.2847, -71.101"
"101,001,006,385",1/15/2014 0:00,1/16/2014 0:00,Closed,Case Closed Case Resolved Hot Patch Done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,591 Walk Hill St  Mattapan  MA  02126,8,7,5,B3,Mattapan,9,Ward 18,"1,803",R1,591 Walk Hill St,"2,126",Address,"141,667",Constituent Call,"42.2815, -71.0985","42.2815, -71.0985"
"101,001,006,561",1/15/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,26 Esmond St  Dorchester  MA  02121,7,3,4,B3,Mattapan,8,Ward 14,"1,407",R3,26 Esmond St,"2,121",Address,"54,258",Constituent Call,"42.2989, -71.0852","42.2989, -71.0852"
"101,001,007,290",1/16/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved we made the area all round there safe with patch.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,950 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,410",E,950 Blue Hill Ave,"2,124",Address,"156,718",Constituent Call,"42.292, -71.088","42.292, -71.088"
"101,001,007,355",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Noted pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Brookley Rd & Cemetery Rd  Jamaica Plain  MA,9,2,7,E13,Mattapan,13,Ward 12,"1,207",,INTERSECTION Brookley Rd & Cemetery Rd,,Intersection,"2,058",City Worker App,"42.3023, -71.1049","42.3023, -71.1049"
"101,001,007,861",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,523 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 14,"1,414",E,523 Norfolk St,"2,126",Address,"103,366",Citizens Connect App,"42.2789, -71.09","42.2789, -71.09"
"101,001,007,911",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Frontenac St  Dorchester  MA,8,7,4,B3,Mattapan,9,Ward 14,"1,413",,INTERSECTION Blue Hill Ave & Frontenac St,,Intersection,"1,534",City Worker App,"42.2848, -71.0911","42.2848, -71.0911"
"101,001,007,916",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Frontenac St  Dorchester  MA,8,7,4,B3,Mattapan,9,Ward 14,"1,413",,INTERSECTION Blue Hill Ave & Frontenac St,,Intersection,"1,534",City Worker App,"42.2848, -71.0911","42.2848, -71.0911"
"101,001,010,465",1/22/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1-5 Wilbert Rd  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",A,1-5 Wilbert Rd,"2,124",Address,"149,646",Citizens Connect App,"42.2944, -71.091","42.2944, -71.091"
"101,001,010,898",1/23/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved hot patch  Done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,26 American Legion Hwy  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R1,26 American Legion Hwy,"2,124",Address,"3,110",Constituent Call,"42.2977, -71.0883","42.2977, -71.0883"
"101,001,011,035",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,901-907 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",EA,901-907 Blue Hill Ave,"2,124",Address,"16,588",City Worker App,"42.2936, -71.0887","42.2936, -71.0887"
"101,001,011,040",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,901-907 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",EA,901-907 Blue Hill Ave,"2,124",Address,"16,588",City Worker App,"42.2936, -71.0887","42.2936, -71.0887"
"101,001,011,041",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Paxton St  Dorchester  MA,8,7,4,B3,Mattapan,9,Ward 14,"1,409",,INTERSECTION Blue Hill Ave & Paxton St,,Intersection,"1,548",City Worker App,"42.2922, -71.089","42.2922, -71.089"
"101,001,011,045",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,140-150 Westview St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,14,"1,410",,140-150 Westview St,"2,124",Address,"343,184",City Worker App,"42.2904, -71.0842","42.2904, -71.0842"
"101,001,011,055",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1197-1201 Blue Hill Ave  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 14,"1,414",C,1197-1201 Blue Hill Ave,"2,126",Address,"16,186",City Worker App,"42.2835, -71.092","42.2835, -71.092"
"101,001,011,063",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1641-1649 Blue Hill Ave  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,804",C,1641-1649 Blue Hill Ave,"2,126",Address,"16,343",City Worker App,"42.2681, -71.0941","42.2681, -71.0941"
"101,001,011,068",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & River St  Mattapan  MA,8,7,4,B3,Mattapan,9,Ward 18,"1,804",,INTERSECTION Blue Hill Ave & River St,,Intersection,"1,513",City Worker App,"42.2676, -71.0938","42.2676, -71.0938"
"101,001,011,082",1/23/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,INTERSECTION of Rector Rd & Rockdale St  Mattapan  MA,8,8,5,E18,Mattapan,9,Ward 18,"1,805",,INTERSECTION Rector Rd & Rockdale St,,Intersection,"8,059",City Worker App,"42.2655, -71.0996","42.2655, -71.0996"
"101,001,011,750",1/24/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,950 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,410",E,950 Blue Hill Ave,"2,124",Address,"156,718",Constituent Call,"42.292, -71.088","42.292, -71.088"
"101,001,012,895",1/27/2014 0:00,1/27/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,108 River St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,801",R3,108 River St,"2,126",Address,"169,132",Employee Generated,"42.2713, -71.0755","42.2713, -71.0755"
"101,001,012,973",1/27/2014 0:00,1/28/2014 0:00,Closed,Case Closed Case Resolved MADE SAFE,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Milton Ave & Norfolk St  Dorchester  MA,8,7,4,B3,Mattapan,9,Ward 17,"1,707",,INTERSECTION Milton Ave & Norfolk St,,Intersection,"7,315",City Worker App,"42.2871, -71.0788","42.2871, -71.0788"
"101,001,012,976",1/27/2014 0:00,1/28/2014 0:00,Closed,Case Closed Case Resolved MADE SAFE,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,173 Norfolk St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 17,"1,707",I,173 Norfolk St,"2,124",Address,"103,191",City Worker App,"42.2871, -71.0792","42.2871, -71.0792"
"101,001,012,987",1/27/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,315-317 Norfolk St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 17,"1,707",E,315-317 Norfolk St,"2,124",Address,"103,282",City Worker App,"42.2835, -71.0835","42.2835, -71.0835"
"101,001,012,993",1/27/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,308-316A Norfolk St  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 17,"1,710",R1,308-316A Norfolk St,"2,124",Address,"103,281",City Worker App,"42.2832, -71.0836","42.2832, -71.0836"
"101,001,013,001",1/27/2014 0:00,1/28/2014 0:00,Closed,Case Closed Case Resolved MADE SAFE,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,475 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 14,"1,405",R3,475 Norfolk St,"2,126",Address,"103,343",City Worker App,"42.2804, -71.0885","42.2804, -71.0885"
"101,001,013,008",1/27/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,480-486 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,802",A,480-486 Norfolk St,"2,126",Address,"103,346",City Worker App,"42.2797, -71.0885","42.2797, -71.0885"
"101,001,013,011",1/27/2014 0:00,1/28/2014 0:00,Closed,Case Closed Case Resolved MADE SAFE,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,510 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,802",CM,510 Norfolk St,"2,126",Address,"103,360",City Worker App,"42.279, -71.0892","42.279, -71.0892"
"101,001,013,015",1/27/2014 0:00,1/28/2014 0:00,Closed,Case Closed Case Resolved filled patch  crew,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Fessenden St & Norfolk St  Mattapan  MA,8,7,4,B3,Mattapan,9,Ward 18,"1,802",,INTERSECTION Fessenden St & Norfolk St,,Intersection,"4,892",City Worker App,"42.2778, -71.091","42.2778, -71.091"
"101,001,013,363",1/28/2014 0:00,1/29/2014 0:00,Closed,Case Closed Case Noted pot holes filled by patch crew................,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Morton St  Mattapan  MA,8,7,4,B3,Mattapan,9,Ward 14,"1,413",,INTERSECTION Blue Hill Ave & Morton St,,Intersection,"1,532",Constituent Call,"42.2842, -71.0914","42.2842, -71.0914"
"101,001,014,001",1/29/2014 0:00,1/29/2014 0:00,Closed,Case Closed Case Resolved filled by patch crew,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,4 Henrici St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,802",R1,4 Henrici St,"2,126",Address,"72,928",City Worker App,"42.2788, -71.0851","42.2788, -71.0851"
